,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
88,Túlio,"Bem-vinde ao meu perfil. Sinta-se à vontade para me seguir ou seguir adiante. Ele/dele; INFP-T
https://t.co/6lNqSpNIy5",,False,2022-06-22 01:27:04,@goblintawnwtf 🎉 NFT GIVEAWAY 🎉  @SoapBoxNet @delvallenicolas @napath2415 @crypwahm @edgareal @c_priyanka @edwarrrdo @AnandGomez @pepe558 @sifaka_silky @raavitweets @soc_bay @justkodjo03 @KevinVelsquez14 @ilcapitano1763 @Alin50880703 @alanadojaan @DanielHanelt,,Twitter Web App,0
89,toxic100bot,Toxic100bot connects the actions of the top 100 corporate air polluters (PERI Index) with the loss of the top 100 most endangered species.,,False,2022-06-21 18:35:36,"Today, Albemarle's waste products are crushing the gamboling Silky sifaka.",,"Cheap Bots, Done Quick!",0
90,🔱🌸 Aphrodite 🌸🔱,"Luffy/Aphrodite  | Non-Binary (She/He/They) | 🇨🇦 | 23 | Wiccan | Hubby @CheapB0n3s

LawLu (Law x Luffy)

#BlackLivesMatter 

🔞 18+ ONLY 🔞
Icon - myself",The Polar Tang,False,2022-06-14 23:26:05,"@Mordepie I have an okapi, ewe and a silky sifaka lemur

thanks for the chance &lt;3 ! https://t.co/GmIOmOuBhp",,Twitter Web App,0
91,PopArtByElena,An Actress/singer who has decided to follow her dream of being an artist full time. Influenced by many pop artists before her.,"Virginia, USA",False,2022-06-22 03:07:07,"New artwork for sale! - ""Ruffles the Red Ruffed Lemur "" - https://t.co/V6R9V6cf3f @fineartamerica https://t.co/gKTa6nuTLG",,Fine Art America,1
92,lemur every hour,my name is lemury... i post an image of a lemur every hour! bot account... DM @qqqqDaubentonia for question ⭐ (lemurs are never pets! read my pinned thread),,False,2022-06-21 16:50:50,@sansansansaname fun fact! it is possible for a black-and-white ruffed lemur and a red ruffed lemur to produce a hybrid individual!,,"Cheap Bots, Done Quick!",0
93,Cassandra Marrett,"Studying , Too Be A Zoologist  📚& I Know A Lot Of Animal's 🦏🦒& Many Kinds Of Creatures !🐈‍⬛🦦🦚🐧🦭 I Am A Smart Person💡 & I Like Helping Animal's !🦉🐺🦓","Austin, TX",False,2022-06-19 19:31:33,"@DukeLemurCenter #HappyFathersDay 
@DukeLemurCenter ! 🐒I , Hope Every Ring Tailed Lemur ,💍🐒 Red Ruffed Lemur❤️&amp; Croquel Siffaka🖤🤍 Have A Special Day !🐒❤️🐒Spending Beautiful Moments With Their Son's ! Sharing A Yummy Leafy Treat ! 🌿💚❤️&amp; Staying Together !🐒❤️🐒😍😍","[{'text': 'HappyFathersDay', 'indices': [17, 33]}]",Twitter for Android,0
94,Iameatingnow,,,False,2022-06-14 07:02:25,I will devour red ruffed lemur as the world ignores the ceaseless war.,,"Cheap Bots, Done Quick!",0
95,Newquay Zoo,"Zoo and conservation charity based in Newquay, Cornwall. 🦁🐸🐵","Newquay, England",True,2022-06-23 12:00:02,"🎉 We've got even more baby animal news for you!

Last week we introduced you to our three new black and white ruffed lemur babies. This week, it's time to meet our new-born warty piglets! 

Read the full story here: https://t.co/hhNLJfuz2A

📷 Miriam Haas https://t.co/C76fDoczHo",,Twitter Web App,0
96,Dave Burnett,From South Yorkshire.,Sheffield UK,False,2022-06-21 17:25:18,"Photo taken at Yorkshire Wildlife Park, Doncaster.
Wikipedia......
""Black-and-white ruffed lemur
Conservation status
Critically Endangered.
The black-an  #Bear #GiantPanda #Mammal #Animal #Wildlife #Lemur #Zoo #Endangered https://t.co/M1gJdpZnUd",,Clickasnap,0
97,Chase Wildlife Conservancy,"🐒 Our mission is to improve the lives of animals that have been previously neglected, abused or otherwise dealt an unfair hand by the human race.","Florida, USA",False,2022-06-21 17:01:18,"Black and white ruffed lemurs are active, tree-dwelling primates with catlike noses and whiskers. They have no trouble communicating with each other as their loud shrieks can be heard from half a mile. 

#lemur #conservation #wildlife #endangeredspecies #chaserescuesanctuary https://t.co/Uj5kKwrJgG",,practina,0
98,lemur every hour,my name is lemury... i post an image of a lemur every hour! bot account... DM @qqqqDaubentonia for question ⭐ (lemurs are never pets! read my pinned thread),,False,2022-06-21 16:50:50,@sansansansaname fun fact! it is possible for a black-and-white ruffed lemur and a red ruffed lemur to produce a hybrid individual!,,"Cheap Bots, Done Quick!",0
99,Wild Planet Trust,"Wild Planet Trust is a registered education and conservation charity that runs @paigntonzoo and @newquayzoo.
Based in Devon, UK. We're working for wildlife!",,False,2022-06-21 12:00:02,"Our zoo @NewquayZoo has recently welcomed three new black and white ruffed lemur babies, which is excellent news for this Critically Endangered species.

Read the full story here: https://t.co/2iA4Jy1P3W",,Twitter Web App,0
100,Chase Wildlife Conservancy,"🐒 Our mission is to improve the lives of animals that have been previously neglected, abused or otherwise dealt an unfair hand by the human race.","Florida, USA",False,2022-06-19 15:05:20,"Fruit, fruit, and more fruit!
That’s by far the favorite food of this black and white ruffed lemur. These critically endangered species are one of the largest pollinators in the world.

#conservation #primates https://t.co/WHp7dxVeol",,practina,1
101,BBC Radio Cornwall,The Sound Of Cornwall. Email: radio.cornwall@bbc.co.uk https://t.co/R3zk0BMAJR… Instagram: @radiocornwall @CornwallSport,Truro,True,2022-06-19 11:24:37,"How cute is this!! 😍

Black &amp; white ruffed lemur triplets were born at @NewquayZoo and have recently started to appear around their enclosure 🥺

Tune in to @radioMelO to find out more ➡️https://t.co/Nt8Z310sWw https://t.co/nU9zhRM0iV",,Twitter Web App,1
102,Newquay Zoo,"Zoo and conservation charity based in Newquay, Cornwall. 🦁🐸🐵","Newquay, England",True,2022-06-14 17:30:00,"Let us introduce you to our baby black and white ruffed lemur triplets! 

Have you spotted them yet? You'll find them playing with their parents and their older brother and sister on Lemur Island near the zoo entrance. https://t.co/tufFSNimSE",,Twitter Web App,3
103,"""paw"" ""print"" buddy",im buddy she/her. time traffeler and essay writerer. @holidayaibo is my girlfriend :),fub free ☮,False,2022-06-14 00:10:22,"@sonyaibo1234 ok now for my slightly more obscure favorites:)
carolina anole (anolis carolinensis)
prehensile-tailed porcupine (coendou prehensilis)
black-and-white ruffed lemur (varecia variegata)
green-cheeked conure (pyrrhura molinae) https://t.co/WXsnFhnu7c",,Twitter Web App,0
104,indri hastuti,,,False,2022-06-23 12:12:29,Obat https://t.co/3sBZ101nUK,,Twitter for iPhone,0
105,indri 🐝🍷🚎🚲,"Account created out of fascination for a certain young politician, mostly used to bring receipts. #TeamPete she/her",Österreich,False,2022-06-23 12:09:53,"@jonathan_wcm @OuakamA @laurenboebert Can you think of any valid reason for her to ""joke"" about him still being on ""maternity leave"" and trying to ""chest feed"" for 7 months? Even if she didn't know about the ventilator?
Btw it's her job to be aware of infrastructure programs that might benefit her constituent.",,Twitter Web App,0
106,Gunawandwi,,"Bojonegoro, Indonesia",False,2022-06-23 12:02:51,"@AirdropDet This project has a very bright future , I am very enthusiastic because this is an excellent project, let's take it to the moon 
Get join
@gunaone_id
@indri_ether
@gdcsatu",,Twitter for Android,0
107,kala pt² || fb yaa,"𝗵𝗼𝗺𝗲 : ꒰  @ enhypen  ꒱  ִִֶָ  ！
part of @ilyieuj",jungwon's,False,2022-06-23 11:43:14,@hhee_cute hii indri let's interact moree,,Twitter for Android,0
108,Gunawandwi,,"Bojonegoro, Indonesia",False,2022-06-23 11:37:56,"@metamoonshots This project has a very bright future , I am very enthusiastic because this is an excellent project, let's take it to the moon 
Get join
@gunaone_id
@indri_ether
@gdcsatu",,Twitter for Android,0
109,Victoria - Huggs,"$huggs295
Camp Lejeune Contaminated Water collateral damage
#IStandWithUkraine
Retired.","Easley, SC",False,2022-06-23 11:06:11,@indri_4biking @LynwoodTalks @ElmCityJon1 @davidcharns @8NewsNow @GKnapp He didn't watch because he's a trump sheep. That's his game. But I do like how J6C is putting forth evidence and DOJ/FBI are arresting those involved. R Congressmen won't be able to hide... J6C = Coupnet,,Twitter for Android,0
110,Indri,"Hanya seseorang //

ARKERARMY",,False,2022-06-23 10:40:05,"@goodfriend0906 @attention_pala @GimsangGwan Good project🚀🚀🚀
@Aynun1901 @Ayy_only @a12_siah",,Twitter for Android,0
111,raa²²,wooahae,she/her,False,2022-06-23 10:22:04,@kzomorebi Thank you indri ☹️❤,,Twitter for Android,0
112,Banh Phau,,,False,2022-06-23 09:57:28,"@utopogame Happy nice day. I see this project is awesome good and amazing, I want follow your project best moment time. Come on my friends let go follow this. @indri_Hambali @gerai_agusty @NiniRaikonen",,Twitter Web App,0
113,Leblanc Dave,,,False,2022-06-23 09:31:24,"@ElonPunkNft @pungogh @ElonPunkPixel 🏆 WhiteList Winners

@Kindsharp834,@Btari_Indri,@xunbiao201314,@lanchaobin,@tako_nisairui,@YurgenisJ,@nft_rukiye,@Rusty144600",,Twitter Web App,0
114,DANIELA DIANA,,,False,2022-06-19 06:44:02,The Miss Waldron’s Red Colobus is critically endangered on @IUCNredlist in #Ghana #Ivory Coast in #Africa due to logging for #palmoil #cocoa #rubber. You can #Boycott4wildlife the brands causing #deforestation  https://t.co/Vw7cdbqSrR via @palmoildetect,"[{'text': 'Ghana', 'indices': [75, 81]}, {'text': 'Ivory', 'indices': [82, 88]}, {'text': 'Africa', 'indices': [98, 105]}]",Twitter for Android,3
115,Pehicc,Identical twin. Love animals MUCH more than humans! Will speak up for ALL animals until my very last breath. Vegan.,,False,2022-06-17 07:29:34,The Miss Waldron’s Red Colobus is critically endangered on @IUCNredlist in #Ghana #Ivory Coast in #Africa due to logging for #palmoil #cocoa #rubber. You can #Boycott4wildlife the brands causing #deforestation  https://t.co/dwe1LSdYyP via @palmoildetect,"[{'text': 'Ghana', 'indices': [75, 81]}, {'text': 'Ivory', 'indices': [82, 88]}, {'text': 'Africa', 'indices': [98, 105]}]",Twitter for Android,8
116,Ely💟🐾💟Mowgli,"Until every animal is free👊Will raise my voice against any form of animal abuse
🤜🐾🤛Identical twin 😊 Vegan🌼",,False,2022-06-17 07:02:13,The Miss Waldron’s Red Colobus is critically endangered on @IUCNredlist in #Ghana #Ivory Coast in #Africa due to logging for #palmoil #cocoa #rubber. You can #Boycott4wildlife the brands causing #deforestation  https://t.co/in863sOEBI via @palmoildetect,"[{'text': 'Ghana', 'indices': [75, 81]}, {'text': 'Ivory', 'indices': [82, 88]}, {'text': 'Africa', 'indices': [98, 105]}]",Twitter for Android,1
117,Palm Oil Detectives,"An exciting non-profit platform & consumer website for creatives, scientists, concerned consumers and corporate corruption whistleblowers to #Boycott4Wildlife","Wellington, New Zealand",False,2022-06-15 20:10:00,The Miss Waldron’s Red Colobus is critically endangered in #Ghana #Ivory Coast in #Africa due to logging for #palmoil #cocoa #rubber. You can #Boycott4wildlife the brands causing #deforestation via @palmoildetect  https://t.co/IC2EmwSZsB https://t.co/uUyazXZyRC,"[{'text': 'Ghana', 'indices': [59, 65]}, {'text': 'Ivory', 'indices': [66, 72]}, {'text': 'Africa', 'indices': [82, 89]}]",Twitter Web App,39
118,Fredpool,"The merc with a beak. ⚔ I'm aware that I'm a parody account.  Are you aware that I'm a parody account?  If not, you need to retcon into someone less stupid.",Earth-47496,False,2022-06-16 22:12:27,@saul_delarge @davidbix Said the doughy Myanmar snub-nosed monkey. lmao https://t.co/4pftUoVSRd,,Twitter Web App,0
119,UrTuCulo,Bed wetting liberal. The middle class is getting screwed. Climate change is real. Equality should be the norm. Wanting to keep the blue wave rolling!,Iowa,False,2022-06-14 04:18:25,"Almost extinct. Not good.

https://t.co/T0KYOA2DGo",,Twitter Web App,0
120,Discover Chongzuo China,,,False,2022-06-23 03:40:26,"The white-headed langur is a critically endangered langur from Vietnam and Guangxi, #China . Look at these lovely #animals in Chongzuo.#MonkeySeeMonkeyDo https://t.co/HB6ASkkkK2","[{'text': 'China', 'indices': [84, 90]}]",Twitter Web App,0
121,Mother Nature,Mother Nature gets 90% of your funds to the environment.,02909,False,2022-06-15 13:50:06,On the Brink of Extinction – Saving the Last Cat Ba Langurs [Video]: On the Brink of Extinction - Saving the Last Cat Ba Langurs | Wildlife Documentary Watch 'Go Ape - The Fascinating World of Primates' here: https://t.co/wE6YUd66CV The Cat Ba langur is… https://t.co/YAN3sQBcRD https://t.co/RWD10xUuMc,,dlvr.it,1
122,LeeTyler,"Environmentalist, natural health researcher, raise property value. call me 917.282.6285","New Jersey, USA",False,2022-06-15 13:50:05,On the Brink of Extinction – Saving the Last Cat Ba Langurs [Video]: On the Brink of Extinction - Saving the Last Cat Ba Langurs | Wildlife Documentary Watch 'Go Ape - The Fascinating World of Primates' here: https://t.co/ees5zsAa5t The Cat Ba langur is… https://t.co/wU71UZr2I6 https://t.co/hf2LqceWey,,dlvr.it,0
123,Happy Gringo.com,"Happy Gringo is an Anglo-Dutch owned travel company run by passionate travelers. The ultimate travel experience in Peru, Ecuador & Galapagos 🗺️✈️",Ecuador,False,2022-06-20 15:11:09,"Brown-Headed Spider Monkey - Ecuador 😊👉Check out our blog to learn more about Monkeys of Ecuador’s Pacific coastal region! https://t.co/FYJTE24VWo
.
.
.
.
.
#monkeys #monkey #ecuador #ecuadortours #happygringo #photography #wildlife https://t.co/E3ikJoguqB",,Twitter Web App,1
124,Palm Oil Detectives,"An exciting non-profit platform & consumer website for creatives, scientists, concerned consumers and corporate corruption whistleblowers to #Boycott4Wildlife","Wellington, New Zealand",False,2022-06-18 20:24:00,The intelligent and lively Brown Spider Monkey of the #Amazon is critically endangered due to #beef and #palmoil deforestation. 80% of its range is under threat. Support this species with a #Boycott4Wildlife via @palmoildetect  https://t.co/ZOUj8nVqBM https://t.co/5XpIUsHvXT,"[{'text': 'Amazon', 'indices': [54, 61]}, {'text': 'beef', 'indices': [94, 99]}, {'text': 'palmoil', 'indices': [104, 112]}]",Twitter Web App,17
125,PixelsinPeril,"The spin-off of @POTPDeluxe, PixelsInPeril spotlights threatened and endangered species at risk of extinction!",,False,2022-06-18 16:52:12,Brown spider monkey https://t.co/TQKRXUvOok,,Twitter for iPhone,1
126,Krystal Bea,"To succeed in life, you need three things: a wishbone, a backbone & a funnybone.
  I sell on eBay as Crystaltuner. Please come & browse.",Liverpool Sydney Australia,False,2022-06-15 03:22:51,#Spider #Monkey (brown) - Born #Wild - plush – 38cm https://t.co/zWEUoc9JXp #eBay via @eBayAU https://t.co/0RdHu51QmV,"[{'text': 'Spider', 'indices': [0, 7]}, {'text': 'Monkey', 'indices': [8, 15]}, {'text': 'Wild', 'indices': [31, 36]}, {'text': 'eBay', 'indices': [76, 81]}]",Twitter Web App,0
127,Krystal Bea,"To succeed in life, you need three things: a wishbone, a backbone & a funnybone.
  I sell on eBay as Crystaltuner. Please come & browse.",Liverpool Sydney Australia,False,2022-06-15 03:22:19,Check out *2208* Spider Monkey (brown) - Born Wild - plush – 38cm https://t.co/zWEUoc9JXp #eBay via @eBayAU https://t.co/b4r2xDuGlP,"[{'text': 'eBay', 'indices': [90, 95]}]",Twitter Web App,0
128,Spades_SBC,Spades is a B-Corp committed to developing profitable projects to reforest the world. We solve the tree survival problem with Ecofit™. RT/like ≠ endorsement,Minnesota USA / Global,False,2022-06-20 13:08:00,"Deforestation and selective logging have reduced the northern muriqui's unique ecosystem to a fraction of its original size. There are fewer than 1,000 northern muriquis left today. Don't just look at the #faceofdeforestation. Regrow #forests. https://t.co/fPC6JSimb2 https://t.co/8ZEFyFsXSX",,Twitter Web App,0
129,toxic100bot,Toxic100bot connects the actions of the top 100 corporate air polluters (PERI Index) with the loss of the top 100 most endangered species.,,False,2022-06-19 12:35:40,"Today, ArcelorMittal's pollutants are demolishing the brave Northern muriqui.",,"Cheap Bots, Done Quick!",0
130,toxic100bot,Toxic100bot connects the actions of the top 100 corporate air polluters (PERI Index) with the loss of the top 100 most endangered species.,,False,2022-06-18 03:35:26,"Today, Arconic's profiteering practices are destroying the unique Northern muriqui.",,"Cheap Bots, Done Quick!",0
131,Ely💟🐾💟Mowgli,"Until every animal is free👊Will raise my voice against any form of animal abuse
🤜🐾🤛Identical twin 😊 Vegan🌼",,False,2022-06-21 17:37:42,Caquetá Titi Monkeys have a distinctive song and purr like kittens. They form monogamous partnerships. Discovered only in 2010 they are now critically endangered on @IUCNredlist due to massive deforestation in #Colombia for #palmoil and #timber https://t.co/7sRRDxO96l,,Twitter for Android,1
132,NEPrimateConservancy,Committed to leaving a legacy of hope ​and tools to build a better tomorrow for all the Earth's citizens,New England,False,2022-06-17 10:50:21,"Peruvian yellow-tailed woolly monkeys spend their lives high up in the forest canopy. They favor the middle strata of the forest to travel and use their long, prehensile tails to aid their balance as they navigate through the trees. More: https://t.co/qQazzdzqOR #primates https://t.co/0YgxmOd8Cc",,Twitter Web App,1
133,Animal Character Bot,"Bot for generating animal characters, creates one every half an hour!
Feel free to use any ideas from this bot, go wild!!!
Created by @mythpawlogy",,False,2022-06-22 15:26:40,"A trendy cotton-top tamarin who is a waiter, loyal, and likes zombies.",,"Cheap Bots, Done Quick!",0
134,Animal Character Bot,"Bot for generating animal characters, creates one every half an hour!
Feel free to use any ideas from this bot, go wild!!!
Created by @mythpawlogy",,False,2022-06-20 18:53:10,"A weathered cotton-top tamarin who is a guide, brilliant, and likes bookstores.",,"Cheap Bots, Done Quick!",0
135,Dr Aimee,Researcher and ITE Head of Programmes working on teacher /NQT/ teacher trainee well-being and teacher mother experiences. Hello!,"Louth, England",False,2022-06-17 19:31:17,"@bennewmark 1. Happy Soup - Baxter Drury
2. Angel - Massive Attack 
3. Mexican Standoff - Elbow 
4. Back of your Neck - Howler 
5. Piledriver Waltz - Arctic Monkeys",,Twitter for iPhone,0
136,Happy Gringo.com,"Happy Gringo is an Anglo-Dutch owned travel company run by passionate travelers. The ultimate travel experience in Peru, Ecuador & Galapagos 🗺️✈️",Ecuador,False,2022-06-20 15:11:09,"Brown-Headed Spider Monkey - Ecuador 😊👉Check out our blog to learn more about Monkeys of Ecuador’s Pacific coastal region! https://t.co/FYJTE24VWo
.
.
.
.
.
#monkeys #monkey #ecuador #ecuadortours #happygringo #photography #wildlife https://t.co/E3ikJoguqB",,Twitter Web App,1
137,Lori Meyer,"atty
frmr prof grad student
too much inside Beltway experience
horses, dogs, cat, firebelly toads
skiing, tennis before inj.
comments mine, no org. affil.",DC environs,False,2022-06-22 23:29:48,"My dad, a criminal defense lawyer, imported for our family a spider monkey as a pet - back in the day when that wouldn't raise an outrage.

RIP.

Tributes pour in for El Chango, the Mexican narco pet monkey shot dead https://t.co/K1PseJknI2",,Twitter Web App,0
138,POPULAR FRONT,"Grassroots conflict journalism. 
100% independent. 

SUPPORT POPULAR FRONT 
https://t.co/rJ3E3XWzRL",RIP JStark,False,2022-06-22 12:46:30,"#Mexico: Last week, a pet monkey belonging to the La Familia Michoacána cartel named “El Changuito” was killed during a raid carried out by the Mexican government. El Changuito has now been memorialized in a narcocorrido written about the life of the killed spider monkey. https://t.co/fesDgNRfNC","[{'text': 'Mexico', 'indices': [0, 7]}]",Twitter for iPhone,41
139,RT,"Freedom over censorship, truth over narrative. On air in 100+ countries. 10+ bn video views in 2020. Don’t want your news filtered - find us at https://t.co/ucB15kSJBr",,True,2022-06-22 03:00:00,"It’s never nice to hear about innocent victims of gang violence, but this one is especially sad. A police raid on a Mexican gang hideout last Tuesday resulted in a dozen deaths, one of which was the gang’s mascot, an unnamed spider-monkey. 

Read: https://t.co/IhXyWmLv9W https://t.co/pROX9ueSGw",,Twitter Media Studio,43
140,Sleepy Hndrxx,back from the dead II,Unfortunately ,False,2022-06-21 20:48:32,The Spider-Monkey that tragically passed during a shootout with the Mexican Cartel was actually an undercover agent for the U.S Government. Still shaking from this news #RIP,,Twitter for iPhone,0
141,Juan Calderon 🇪🇨🇫🇷🇲🇽,Internationaliste/Infonaute/Communicateur métajournaliste digital/Producteur local/Fixer/Documentaires et reportages/Médias francophones,Mexico ,False,2022-06-21 14:44:57,"Bloody toll of Mexican criminals’ fixation on exotic pets - By @mexmarks (@AP) — Mexican narcos’ fascination with exotic animals was on display this week after a spider monkey dressed up as a drug gang mascot was killed in a shootout, a 450-pound... https://t.co/jmKFaRb3Cu",,Twitter Web App,0
142,under fire,"Proud Jewess. Ex-Democrat.
#DefundTheThoughtPolice
#WalkAway",,False,2022-06-21 02:35:34,"exotic pet animals, the spider monkey 'sicario' was found sprawled across the bullet-ridden body of a man in his 20s, along with ten others thought to be members of La Familia Michoacana cartel

https://t.co/HqFES9Qmss",,Twitter for Android,0
143,KION News 5 46,KION-TV Monterey/Salinas/Santa Cruz - Your local news source on the Central Coast,"Salinas, CA",True,2022-06-21 02:30:10,"The spider monkey found was wearing a camouflage fleece jacket and a diaper, but officials were unsure if it died from gunfire. https://t.co/tjNZGVZfcz",,SocialNewsDesk,4
144,Border Report,"Covering untold, local stories about those living, working and migrating along the U.S.-Mexico border. #BorderReport #NexstarNation",El Paso,True,2022-06-21 00:15:03,"Mexican narcos’ fascination with exotic animals was on display this week after a spider monkey dressed up as a drug gang mascot was killed in a shootout.
https://t.co/qciPpOUlgu",,SocialFlow,3
145,WJZ | CBS Baltimore,"The latest #Maryland news, weather, sports and traffic from #WJZ. News tips: 410-578-7568. E-mail: newsroom@wjz.com. Download our apps.",Baltimore,True,2022-06-21 00:00:11,Mexican narcos' fascination with exotic animals was on display this week after a spider monkey dressed up as a drug gang mascot was killed in a shootout and a 450-pound tiger wandered the streets in the Pacific coast state of Nayarit. https://t.co/hGeHfq1mGf,,SocialNewsDesk,3
146,𝐦𝐨𝐧𝐫𝐞𝐮𝐱 ✨,je pense donc je nuis // ☉♎︎ | ☽♐︎ | ↑♏︎,venus,False,2022-06-20 20:32:43,"um i have a question ? 🙋🏽 

why was a monkey at a shoot out in a mexican cartel to begin with ? i mean, fair play they had the poor thing in a bulletproof vest, but it seems hardly the natural habitat for a little spider monkey ?",,Twitter for iPhone,0
147,Little Fireface Project,Get the latest news about our efforts to save slow loris and other obscure nocturnal mammals!,"Garut, Indonesia",False,2022-06-19 11:14:31,"#BlogAlert Slow lorises eating meat? 

In this week’s blog our Research Assistant @estheradinda unpacks some intriguing observations from our long term dataset of slow lorises consuming meat. 
https://t.co/nMVnWPHVOE https://t.co/FwQkCeXwR9","[{'text': 'BlogAlert', 'indices': [0, 10]}]",Twitter for Android,2
148,rubenzookeeper,"rubenzookeeper  https://t.co/rg3O0oKrEs
or
https://t.co/KKLvz2SNLM","Chicago, IL",False,2022-06-23 12:07:55,welcome to my animal keeper life don't miss the Addax https://t.co/seSJAgIWc0 via @YouTube,,Twitter Web App,0
149,Usama Ahmad Abbasi,Pakistani students,,False,2022-06-23 00:09:21,@goblintawnwtf 🎉 FREE MINT 🎉  @ashlesh_Garhi @BriniSalma @Jweave_16 @dixituh @ibisinyabin @deachong @HarunaConsults @FabioPiccatto @Addax_NFT @KaoticKillian @tenzinj05317743 @BoredEggPanClub @PautardR @giorgia_sessi @Jaa_U69 @TheTavernTrades @foreverarweaver @CbLair000,,Twitter Web App,0
150,OnTableTop,"Wargaming TV at its best, We hope to connect to all wargamers on twitter to get some great dialogue going!",UK,False,2022-06-22 14:00:43,"The folks at @GamesAddax are starting to reveal art and information on their upcoming board game, #Rove - created using the skills learned when bringing Crimson Scales to life https://t.co/sQDUAhWLoM https://t.co/qcUYz1LbH2","[{'text': 'Rove', 'indices': [98, 103]}]",Hootsuite Inc.,0
151,alperen,,"Samsun, Türkiye",False,2022-06-22 13:45:31,addax https://t.co/BKb2mq0mje,,Twitter for iPhone,0
152,Tito Kingsley Ampiah,,Everywhere you go,False,2022-06-22 09:38:55,"direct sunlight throughout the year.

• The major animals in Africa include -- cheetah, African elephant, lion, zebra, Egyptian mongoose, giraffe, addax.

• The largest waterfall in Africa is the Victoria Falls and it is located on the Zimbabwe and Zambia border. It has a",,Twitter for Android,1
153,ISEKI UK,ISEKI UK -  distributors of ISEKI compact tractors and mowers. #builttolast #superiorcollection #blueisthecolour,"Ipswich, England",False,2022-06-22 08:24:07,"Our demo Addax all electric commercial vans, made in belgium, are here and ready to go out! Contact Phil Self at ISEKI today to try one.  Available in flatbed, tipper or tipper combo. 
Thanks @NHNealHarper! 
#ElectricVehicles #ecofriendly #zeroemissions #electricvan https://t.co/h8fWgmNGD1",,Twitter Web App,0
154,🌻.,quotes i like | inspired by @affectingbot,,False,2022-06-22 04:22:01,"ADDAX: I can stop war.
JACE: I don’t believe you.",,"Cheap Bots, Done Quick!",0
155,conradscorner,,,False,2022-06-21 23:55:11,Check out this listing I just added to my #Poshmark closet: Addax Ridge Lace Up Steel Toe Sz 44 EU 10 USA Men. https://t.co/HF8FU21Nk9 #shopmycloset @poshmarkapp,"[{'text': 'Poshmark', 'indices': [42, 51]}]",Poshmark,0
156,Adrix (Road to 200!),"I can make Art, Music, and Model in Roblox Studio

My goal: Get to 150 followers by July 20th

PFP By: @Shany2Valid

My work goes unnoticed but I am talented!",I am Trash /j,False,2022-06-21 16:25:53,"Adrix the Sussy Addax.

I had no render Ideas + Low quality Image

I think I forgot some stuff on him

#piggy https://t.co/dfdff90mQL","[{'text': 'piggy', 'indices': [103, 109]}]",Twitter Web App,1
157,Adrix (Road to 200!),"I can make Art, Music, and Model in Roblox Studio

My goal: Get to 150 followers by July 20th

PFP By: @Shany2Valid

My work goes unnoticed but I am talented!",I am Trash /j,False,2022-06-21 06:16:00,This is an Addax. https://t.co/aEeV5RoS0s,,Twitter Web App,2
158,©walydna04_photography,"Only Photography
– NO POLITICS – NO RELIGION – NO CHINA – NO NO NO DM – 🚫List –
 Respect Copyright –","Perak, Malaysia",False,2022-06-15 02:51:19,"Bawean deer - Photo Walk at Gunung Lang Recreational Park
#BaweanDeer
#nature
#GunungLang
#HeritageCity
#ipoh
#perak
#Malaysia
#photography 
#NaturePhotography 
#PhotoWalk https://t.co/qcXxZlpCcS","[{'text': 'BaweanDeer', 'indices': [58, 69]}, {'text': 'nature', 'indices': [70, 77]}, {'text': 'GunungLang', 'indices': [78, 89]}, {'text': 'HeritageCity', 'indices': [90, 103]}, {'text': 'ipoh', 'indices': [104, 109]}]",Twitter for Android,3
159,Kenya Kwetu,My Homeland is Kenya | #KenyaKwetu,,False,2022-06-23 08:14:10,"Ishaqbini Hirola Conservancy, Garissa County🇰🇪.

Kenya once had three rare all-white giraffes. Two of them were killed by poachers.😢

THEAD.

#KenyaKwetu || #MagicalKenya || #TembeaKenya

📷Courtesy https://t.co/MNAIJd7TOp",,Twitter Web App,5
160,AñañinOnTop,añañin on top,,False,2022-06-22 17:22:25,@goblintawnwtf 🎉 NFT GIVEAWAY 🎉  @warrilite @ghassenbouasker @jamison_gruber @Crypto_Jay11 @ProjectPadua @aidayasmeen @billy79888681 @roeiestate @PrinsJason @TheSimpsTory @oyku @BigGrizzlee9 @spirited_hirola @CubicHeet @mehhhh1012 @Ben_Lop27 @Goune_ @Cristia68796287,,Twitter Web App,0
161,Liberal.eth,"BEANZ 4959, Clonex 2650, Cool Cats 1040",,False,2022-06-22 14:09:45,@VeeFriends_NFT love those! @ndOXqCctA9L3QkM @Betshoof1 @SheikhBeetcoin @twb1337 @ikram_moustaoui @SeroGulfi @ankoasty @blackwallsteet_ @spirited_hirola @BusraDavulcu25 @Velma79036295 @saucedo_osmar @kezzus33 @BrianRo87375278,,Twitter Web App,0
162,NOOR ALI,"Humanitarian crisis, Investigative journalist based in north Kenya","Isiolo,Kenya",False,2022-06-21 19:54:01,"Africa's cultures appreciates Elephants, girrafes, ostrich, Hirola antelope, lions etc every day.
 It's part of  traditional practice that can't be ignored on any,  single day .",,Twitter for Android,2
163,Jasper Alachu🇳🇬 A.k.a Jaspiro's World💯,"NFT enthusiast, Artist, Entrepreneur, musician, lover of Value and Culture💯👌 
https://t.co/PnrqEOmxZa",Nigeria,False,2022-06-21 16:33:01,@Swopes @somali_giraffe @hirola_program This is so beautiful 💯💯💟,,Twitter for Android,0
